"rbd";"agno";"id_indicador";"prom";"dif";"mdif";"sigdif";"difgru";"mdifgru";"sigdifgru";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"codigo_bbdd";"fecha_bbdd";"grado"
3492;2025;1;82;-9;;-1;6;;1;ESCUELA BERNARDO OHIGGINS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3492;2025;2;79;-4;;-1;3;;0;ESCUELA BERNARDO OHIGGINS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3492;2025;3;83;-11;;-1;4;;0;ESCUELA BERNARDO OHIGGINS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3492;2025;4;73;-7;;-1;2;;0;ESCUELA BERNARDO OHIGGINS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3494;2025;1;80;8;;1;4;;1;ESCUELA MANUEL RODRIGUEZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3494;2025;2;74;2;;0;-2;;0;ESCUELA MANUEL RODRIGUEZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3494;2025;3;84;13;;1;4;;1;ESCUELA MANUEL RODRIGUEZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3494;2025;4;70;0;;0;-1;;0;ESCUELA MANUEL RODRIGUEZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3495;2025;1;82;-6;;-1;6;;1;ESCUELA PEDRO LAGOS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3495;2025;2;80;-1;;0;4;;1;ESCUELA PEDRO LAGOS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3495;2025;3;88;-3;;0;9;;1;ESCUELA PEDRO LAGOS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3495;2025;4;81;1;;0;10;;1;ESCUELA PEDRO LAGOS;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3497;2025;1;81;8;;1;5;;1;ESCUELA JOSE MIGUEL CARRERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3497;2025;2;82;9;;1;6;;1;ESCUELA JOSE MIGUEL CARRERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3497;2025;3;86;5;;1;7;;1;ESCUELA JOSE MIGUEL CARRERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3497;2025;4;76;0;;0;5;;1;ESCUELA JOSE MIGUEL CARRERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3502;2025;1;61;;/;;;¬;;ADELAIDA RIQUELME MESA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3502;2025;2;71;;/;;;¬;;ADELAIDA RIQUELME MESA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3502;2025;3;69;;/;;;¬;;ADELAIDA RIQUELME MESA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3502;2025;4;62;;/;;;¬;;ADELAIDA RIQUELME MESA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3515;2025;1;75;;/;;;¬;;ESCUELA RAMON CARNICER;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3515;2025;2;78;;/;;;¬;;ESCUELA RAMON CARNICER;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3515;2025;3;82;;/;;;¬;;ESCUELA RAMON CARNICER;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3515;2025;4;71;;/;;;¬;;ESCUELA RAMON CARNICER;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3517;2025;1;74;-2;;0;-2;;0;ESCUELA CANDELARIA PEREZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3517;2025;2;82;-1;;0;6;;1;ESCUELA CANDELARIA PEREZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3517;2025;3;82;-1;;0;3;;0;ESCUELA CANDELARIA PEREZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3517;2025;4;77;2;;0;6;;1;ESCUELA CANDELARIA PEREZ;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;2;2;v12025;20260423;4b
3520;2025;1;79;;¬;;;¬;;ESCUELA MARIANO LATORRE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3520;2025;2;86;;¬;;;¬;;ESCUELA MARIANO LATORRE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3520;2025;3;85;;¬;;;¬;;ESCUELA MARIANO LATORRE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3520;2025;4;70;;¬;;;¬;;ESCUELA MARIANO LATORRE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3526;2025;1;76;;¬;;;¬;;ESCUELA AURELIO MEZA RIVERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3526;2025;2;76;;¬;;;¬;;ESCUELA AURELIO MEZA RIVERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3526;2025;3;83;;¬;;;¬;;ESCUELA AURELIO MEZA RIVERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3526;2025;4;70;;¬;;;¬;;ESCUELA AURELIO MEZA RIVERA;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;1;1;2;v12025;20260423;4b
3530;2025;1;76;3;;0;2;;0;COLEGIO PARTICULAR SAN JOSE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3530;2025;2;76;0;;0;1;;0;COLEGIO PARTICULAR SAN JOSE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3530;2025;3;79;3;;0;2;;0;COLEGIO PARTICULAR SAN JOSE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3530;2025;4;73;0;;0;2;;0;COLEGIO PARTICULAR SAN JOSE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3531;2025;1;82;5;;1;10;;1;INSTITUTO REGIONAL DEL MAULE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3531;2025;2;79;1;;0;5;;1;INSTITUTO REGIONAL DEL MAULE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3531;2025;3;84;5;;1;8;;1;INSTITUTO REGIONAL DEL MAULE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3531;2025;4;77;2;;0;7;;1;INSTITUTO REGIONAL DEL MAULE;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3532;2025;1;76;-1;;0;4;;0;COLEGIO PARTICULAR PIAGET;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3532;2025;2;80;-2;;0;6;;1;COLEGIO PARTICULAR PIAGET;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3532;2025;3;79;-1;;0;3;;0;COLEGIO PARTICULAR PIAGET;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3532;2025;4;74;1;;0;4;;1;COLEGIO PARTICULAR PIAGET;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;4;1;v12025;20260423;4b
3533;2025;1;75;-1;;0;1;;0;LICEO SAGRADOS CORAZONES;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3533;2025;2;75;-2;;0;0;;0;LICEO SAGRADOS CORAZONES;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3533;2025;3;81;-2;;0;4;;0;LICEO SAGRADOS CORAZONES;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3533;2025;4;74;-1;;0;3;;0;LICEO SAGRADOS CORAZONES;7;DEL MAULE;74;LINARES;7406;SAN JAVIER;Linares;2;3;1;v12025;20260423;4b
3538;2025;1;91;11;;1;15;;1;LICEO ANTONIO VARAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3538;2025;2;89;12;;1;13;;1;LICEO ANTONIO VARAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3538;2025;3;92;13;;1;13;;1;LICEO ANTONIO VARAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3538;2025;4;82;14;;1;11;;1;LICEO ANTONIO VARAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3541;2025;1;84;12;;1;8;;1;ESCUELA ANIBAL PINTO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3541;2025;2;83;9;;1;7;;1;ESCUELA ANIBAL PINTO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3541;2025;3;87;15;;1;8;;1;ESCUELA ANIBAL PINTO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3541;2025;4;76;11;;1;5;;1;ESCUELA ANIBAL PINTO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3544;2025;1;93;5;;1;19;;1;COLEGIO BLANCO ENCALADA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;1;v12025;20260423;4b
3544;2025;2;91;5;;1;16;;1;COLEGIO BLANCO ENCALADA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;1;v12025;20260423;4b
3544;2025;3;96;6;;1;19;;1;COLEGIO BLANCO ENCALADA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;1;v12025;20260423;4b
3544;2025;4;82;0;;0;11;;1;COLEGIO BLANCO ENCALADA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;1;v12025;20260423;4b
3545;2025;1;76;-4;;0;0;;0;ESCUELA ARTISTICA BARRIO ESTACION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3545;2025;2;80;1;;0;4;;1;ESCUELA ARTISTICA BARRIO ESTACION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3545;2025;3;81;-1;;0;2;;0;ESCUELA ARTISTICA BARRIO ESTACION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3545;2025;4;75;3;;0;4;;1;ESCUELA ARTISTICA BARRIO ESTACION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3546;2025;1;78;-1;;0;2;;0;ESCUELA INDEPENDENCIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3546;2025;2;77;-3;;0;1;;0;ESCUELA INDEPENDENCIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3546;2025;3;79;1;;0;0;;0;ESCUELA INDEPENDENCIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3546;2025;4;70;-4;;0;-1;;0;ESCUELA INDEPENDENCIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3548;2025;1;79;-5;;-1;3;;0;ESCUELA ECOLOGICA ROSITA OHIGGINS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3548;2025;2;83;2;;0;7;;1;ESCUELA ECOLOGICA ROSITA OHIGGINS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3548;2025;3;89;-2;;0;10;;1;ESCUELA ECOLOGICA ROSITA OHIGGINS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3548;2025;4;82;5;;1;11;;1;ESCUELA ECOLOGICA ROSITA OHIGGINS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3549;2025;1;92;9;;1;16;;1;ESCUELA PORONGO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3549;2025;2;90;11;;1;14;;1;ESCUELA PORONGO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3549;2025;3;94;9;;1;15;;1;ESCUELA PORONGO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3549;2025;4;81;4;;1;10;;1;ESCUELA PORONGO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3550;2025;1;79;;¬;;;¬;;ESCUELA PURISIMA CONCEPCION DE POCILLAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3550;2025;2;87;;¬;;;¬;;ESCUELA PURISIMA CONCEPCION DE POCILLAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3550;2025;3;90;;¬;;;¬;;ESCUELA PURISIMA CONCEPCION DE POCILLAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3550;2025;4;75;;¬;;;¬;;ESCUELA PURISIMA CONCEPCION DE POCILLAS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3551;2025;1;84;4;;1;8;;1;ESCUELA LOS CONQUISTADORES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3551;2025;2;84;4;;1;8;;1;ESCUELA LOS CONQUISTADORES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3551;2025;3;86;4;;0;7;;1;ESCUELA LOS CONQUISTADORES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3551;2025;4;75;1;;0;4;;1;ESCUELA LOS CONQUISTADORES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;1;v12025;20260423;4b
3552;2025;1;84;-7;;-1;8;;1;ESCUELA ADOLFO QUIROZ HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3552;2025;2;79;-11;;-1;3;;0;ESCUELA ADOLFO QUIROZ HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3552;2025;3;85;-9;;-1;5;;1;ESCUELA ADOLFO QUIROZ HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3552;2025;4;78;-4;;-1;7;;1;ESCUELA ADOLFO QUIROZ HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3554;2025;1;87;-3;;0;11;;1;ESCUELA CLORINDO ALVEAR;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3554;2025;2;89;-1;;0;13;;1;ESCUELA CLORINDO ALVEAR;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3554;2025;3;92;-3;;0;13;;1;ESCUELA CLORINDO ALVEAR;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3554;2025;4;80;-2;;0;9;;1;ESCUELA CLORINDO ALVEAR;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3555;2025;1;86;;¬;;;¬;;ESCUELA OCTAVIO PALMA PEREZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3555;2025;2;78;;¬;;;¬;;ESCUELA OCTAVIO PALMA PEREZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3555;2025;3;88;;¬;;;¬;;ESCUELA OCTAVIO PALMA PEREZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3555;2025;4;82;;¬;;;¬;;ESCUELA OCTAVIO PALMA PEREZ;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3564;2025;1;52;;¬;;;¬;;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUE;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;2;v12025;20260423;4b
3564;2025;2;66;;¬;;;¬;;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUE;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;2;v12025;20260423;4b
3564;2025;3;70;;¬;;;¬;;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUE;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;2;v12025;20260423;4b
3564;2025;4;77;;¬;;;¬;;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUE;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;3;2;v12025;20260423;4b
3569;2025;1;65;;/;;;¬;;ESCUELA JAVIERA CARRERA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3569;2025;2;67;;/;;;¬;;ESCUELA JAVIERA CARRERA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3569;2025;3;76;;/;;;¬;;ESCUELA JAVIERA CARRERA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3569;2025;4;66;;/;;;¬;;ESCUELA JAVIERA CARRERA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3573;2025;1;88;;¬;;;¬;;ESCUELA PEDRO DE VALDIVIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3573;2025;2;92;;¬;;;¬;;ESCUELA PEDRO DE VALDIVIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3573;2025;3;96;;¬;;;¬;;ESCUELA PEDRO DE VALDIVIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3573;2025;4;83;;¬;;;¬;;ESCUELA PEDRO DE VALDIVIA;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3580;2025;1;93;;/;;;¬;;ESCUELA PEDERNALES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3580;2025;2;90;;/;;;¬;;ESCUELA PEDERNALES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3580;2025;3;92;;/;;;¬;;ESCUELA PEDERNALES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3580;2025;4;65;;/;;;¬;;ESCUELA PEDERNALES;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;2;2;v12025;20260423;4b
3586;2025;1;75;;¬;;;¬;;ESCUELA CHORRILLOS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3586;2025;2;84;;/;;;¬;;ESCUELA CHORRILLOS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3586;2025;3;86;;¬;;;¬;;ESCUELA CHORRILLOS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3586;2025;4;70;;¬;;;¬;;ESCUELA CHORRILLOS;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3602;2025;1;66;;¬;;;¬;;ESCUELA EL TROZO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3602;2025;2;75;;/;;;¬;;ESCUELA EL TROZO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3602;2025;3;78;;¬;;;¬;;ESCUELA EL TROZO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3602;2025;4;58;;¬;;;¬;;ESCUELA EL TROZO;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;4;1;2;v12025;20260423;4b
3608;2025;1;76;2;;0;4;;0;LICEO INMACULADA CONCEPCION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;2;4;1;v12025;20260423;4b
3608;2025;2;76;1;;0;2;;0;LICEO INMACULADA CONCEPCION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;2;4;1;v12025;20260423;4b
3608;2025;3;79;3;;0;3;;0;LICEO INMACULADA CONCEPCION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;2;4;1;v12025;20260423;4b
3608;2025;4;73;6;;1;3;;0;LICEO INMACULADA CONCEPCION;7;DEL MAULE;72;CAUQUENES;7201;CAUQUENES;Cauquenes;2;4;1;v12025;20260423;4b
3609;2025;1;76;11;;1;0;;0;LICEO PELLUHUE;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;1;v12025;20260423;4b
3609;2025;2;73;6;;1;-3;;0;LICEO PELLUHUE;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;1;v12025;20260423;4b
3609;2025;3;74;4;;0;-5;;-1;LICEO PELLUHUE;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;1;v12025;20260423;4b
3609;2025;4;72;9;;1;1;;0;LICEO PELLUHUE;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;1;v12025;20260423;4b
3610;2025;1;77;-5;;-1;3;;0;ESCUELA GLADYS CANALES PAREDES;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;1;v12025;20260423;4b
3610;2025;2;80;-2;;0;5;;1;ESCUELA GLADYS CANALES PAREDES;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;1;v12025;20260423;4b
3610;2025;3;81;-9;;-1;4;;0;ESCUELA GLADYS CANALES PAREDES;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;1;v12025;20260423;4b
3610;2025;4;72;-8;;-1;1;;0;ESCUELA GLADYS CANALES PAREDES;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;1;v12025;20260423;4b
3611;2025;1;84;7;;1;8;;1;ESCUELA BLANCA BUSTOS CASTILLO;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3611;2025;2;79;5;;1;3;;0;ESCUELA BLANCA BUSTOS CASTILLO;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3611;2025;3;87;8;;1;8;;1;ESCUELA BLANCA BUSTOS CASTILLO;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3611;2025;4;79;9;;1;8;;1;ESCUELA BLANCA BUSTOS CASTILLO;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3614;2025;1;81;;¬;;7;;1;ESCUELA JOSE RIVAS HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;2;v12025;20260423;4b
3614;2025;2;85;;¬;;10;;1;ESCUELA JOSE RIVAS HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;2;v12025;20260423;4b
3614;2025;3;92;;¬;;15;;1;ESCUELA JOSE RIVAS HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;2;v12025;20260423;4b
3614;2025;4;79;;/;;8;;1;ESCUELA JOSE RIVAS HERNANDEZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;3;2;v12025;20260423;4b
3615;2025;1;74;;¬;;;¬;;ESCUELA ESCRITORA MARCELA PAZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3615;2025;2;76;;¬;;;¬;;ESCUELA ESCRITORA MARCELA PAZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3615;2025;3;62;;¬;;;¬;;ESCUELA ESCRITORA MARCELA PAZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
3615;2025;4;70;;¬;;;¬;;ESCUELA ESCRITORA MARCELA PAZ;7;DEL MAULE;72;CAUQUENES;7203;PELLUHUE;Cauquenes;4;2;2;v12025;20260423;4b
