"rbd";"agno";"id_indicador";"prom";"dif";"mdif";"sigdif";"difgru";"mdifgru";"sigdifgru";"nom_rbd";"cod_reg_rbd";"nom_reg_rbd";"cod_pro_rbd";"nom_pro_rbd";"cod_com_rbd";"nom_com_rbd";"nom_deprov_rbd";"cod_depe2";"cod_grupo";"cod_rural_rbd";"codigo_bbdd";"fecha_bbdd";"grado"
579;2025;4;69;-3;;0;2;;0;COLEGIO SEMINARIO CONCILIAR;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
580;2025;1;74;2;;0;-1;;0;COLEGIO GERONIMO RENDIC;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
580;2025;2;78;-1;;0;0;;0;COLEGIO GERONIMO RENDIC;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
580;2025;3;79;1;;0;0;;0;COLEGIO GERONIMO RENDIC;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
580;2025;4;67;3;;0;-1;;0;COLEGIO GERONIMO RENDIC;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
581;2025;1;73;1;;0;0;;0;ESCUELA EXPERIMENTAL DE MUSICA JORGE P;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
581;2025;2;75;4;;1;1;;0;ESCUELA EXPERIMENTAL DE MUSICA JORGE P;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
581;2025;3;76;0;;0;0;;0;ESCUELA EXPERIMENTAL DE MUSICA JORGE P;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
581;2025;4;64;-2;;0;-3;;0;ESCUELA EXPERIMENTAL DE MUSICA JORGE P;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
582;2025;1;76;-1;;0;1;;0;COLEGIO ANDRES BELLO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
582;2025;2;80;1;;0;2;;0;COLEGIO ANDRES BELLO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
582;2025;3;78;2;;0;-1;;0;COLEGIO ANDRES BELLO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
582;2025;4;63;-4;;0;-5;;-1;COLEGIO ANDRES BELLO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
583;2025;1;78;7;;1;5;;1;COLEGIO SAGRADOS CORAZONES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
583;2025;2;72;-1;;0;-2;;0;COLEGIO SAGRADOS CORAZONES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
583;2025;3;78;5;;1;2;;0;COLEGIO SAGRADOS CORAZONES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
583;2025;4;74;2;;0;7;;1;COLEGIO SAGRADOS CORAZONES;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
585;2025;1;73;6;;1;-2;;0;COLEGIO THE INTERNATIONAL SCHOOL;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
585;2025;2;78;2;;0;0;;0;COLEGIO THE INTERNATIONAL SCHOOL;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
585;2025;3;80;7;;1;1;;0;COLEGIO THE INTERNATIONAL SCHOOL;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
585;2025;4;66;5;;1;-2;;0;COLEGIO THE INTERNATIONAL SCHOOL;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
587;2025;1;75;-10;;-1;0;;0;COLEGIO SERENA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
587;2025;2;79;-1;;0;1;;0;COLEGIO SERENA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
587;2025;3;82;-1;;0;3;;0;COLEGIO SERENA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
587;2025;4;63;-2;;0;-5;;-1;COLEGIO SERENA;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
589;2025;1;76;8;;1;3;;0;COLEGIO SANTO DOMINGO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
589;2025;2;82;11;;1;8;;1;COLEGIO SANTO DOMINGO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
589;2025;3;83;13;;1;7;;1;COLEGIO SANTO DOMINGO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
589;2025;4;75;4;;1;8;;1;COLEGIO SANTO DOMINGO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;2;4;1;v12025;20260423;2m
590;2025;1;74;-2;;0;-1;;0;COLEGIO PARTICULAR SAN JOSE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
590;2025;2;71;-8;;-1;-7;;-1;COLEGIO PARTICULAR SAN JOSE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
590;2025;3;73;-4;;-1;-6;;-1;COLEGIO PARTICULAR SAN JOSE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
590;2025;4;66;-2;;0;-2;;0;COLEGIO PARTICULAR SAN JOSE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
591;2025;1;78;0;;0;3;;0;COLEGIO INGLES CATOLICO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
591;2025;2;82;3;;0;4;;1;COLEGIO INGLES CATOLICO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
591;2025;3;82;0;;0;3;;0;COLEGIO INGLES CATOLICO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
591;2025;4;76;5;;1;8;;1;COLEGIO INGLES CATOLICO;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;Elqui;3;5;1;v12025;20260423;2m
597;2025;1;70;-4;;0;-4;;0;COLEGIO PEDRO PABLO MUÑOZ;4;DE COQUIMBO;41;ELQUI;4104;LA HIGUERA;Elqui;4;1;1;v12025;20260423;2m
597;2025;2;66;-3;;0;-9;;-1;COLEGIO PEDRO PABLO MUÑOZ;4;DE COQUIMBO;41;ELQUI;4104;LA HIGUERA;Elqui;4;1;1;v12025;20260423;2m
597;2025;3;66;-10;;-1;-11;;-1;COLEGIO PEDRO PABLO MUÑOZ;4;DE COQUIMBO;41;ELQUI;4104;LA HIGUERA;Elqui;4;1;1;v12025;20260423;2m
597;2025;4;74;3;;0;2;;0;COLEGIO PEDRO PABLO MUÑOZ;4;DE COQUIMBO;41;ELQUI;4104;LA HIGUERA;Elqui;4;1;1;v12025;20260423;2m
609;2025;1;80;4;;1;6;;1;LICEO BICENTENARIO DE EXCELENCIA INSTI;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
609;2025;2;78;6;;1;3;;0;LICEO BICENTENARIO DE EXCELENCIA INSTI;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
609;2025;3;80;5;;1;4;;0;LICEO BICENTENARIO DE EXCELENCIA INSTI;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
609;2025;4;78;9;;1;7;;1;LICEO BICENTENARIO DE EXCELENCIA INSTI;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
610;2025;1;75;3;;0;1;;0;LICEO INDUSTRIAL JOSE TOMAS DE URMENET;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;1;v12025;20260423;2m
610;2025;2;75;3;;0;0;;0;LICEO INDUSTRIAL JOSE TOMAS DE URMENET;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;1;v12025;20260423;2m
610;2025;3;77;4;;0;0;;0;LICEO INDUSTRIAL JOSE TOMAS DE URMENET;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;1;v12025;20260423;2m
610;2025;4;74;4;;0;2;;0;LICEO INDUSTRIAL JOSE TOMAS DE URMENET;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;1;v12025;20260423;2m
611;2025;1;73;0;;0;-1;;0;LICEO DIEGO PORTALES;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
611;2025;2;76;2;;0;1;;0;LICEO DIEGO PORTALES;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
611;2025;3;77;2;;0;1;;0;LICEO DIEGO PORTALES;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
611;2025;4;69;3;;0;-2;;0;LICEO DIEGO PORTALES;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
613;2025;1;76;-2;;0;2;;0;COLEGIO DE ARTES CLAUDIO ARRAU;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
613;2025;2;75;-4;;-1;0;;0;COLEGIO DE ARTES CLAUDIO ARRAU;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
613;2025;3;79;-4;;-1;3;;0;COLEGIO DE ARTES CLAUDIO ARRAU;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
613;2025;4;70;-3;;0;-1;;0;COLEGIO DE ARTES CLAUDIO ARRAU;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
616;2025;1;72;;/;;-2;;0;ESCUELA CARDENAL JOSE MARIA CARO;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
616;2025;2;73;;/;;-2;;0;ESCUELA CARDENAL JOSE MARIA CARO;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
616;2025;3;74;;/;;-2;;0;ESCUELA CARDENAL JOSE MARIA CARO;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
616;2025;4;72;;/;;1;;0;ESCUELA CARDENAL JOSE MARIA CARO;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;2;1;v12025;20260423;2m
629;2025;1;73;;/;;-1;;0;COLEGIO PABLO NERUDA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;2;v12025;20260423;2m
629;2025;2;73;;/;;-2;;0;COLEGIO PABLO NERUDA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;2;v12025;20260423;2m
629;2025;3;73;;/;;-4;;0;COLEGIO PABLO NERUDA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;2;v12025;20260423;2m
629;2025;4;69;;/;;-3;;0;COLEGIO PABLO NERUDA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;4;1;2;v12025;20260423;2m
646;2025;1;73;-1;;0;-1;;0;COLEGIO BERNARDO O´HIGGINS;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
646;2025;2;75;5;;1;0;;0;COLEGIO BERNARDO O´HIGGINS;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
646;2025;3;77;4;;0;1;;0;COLEGIO BERNARDO O´HIGGINS;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
646;2025;4;75;2;;0;4;;0;COLEGIO BERNARDO O´HIGGINS;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
647;2025;1;67;-3;;0;-7;;-1;COLEGIO MANUEL MONTT;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
647;2025;2;67;-2;;0;-8;;-1;COLEGIO MANUEL MONTT;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
647;2025;3;67;-4;;-1;-9;;-1;COLEGIO MANUEL MONTT;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
647;2025;4;69;7;;1;-2;;0;COLEGIO MANUEL MONTT;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;2;1;v12025;20260423;2m
648;2025;1;79;1;;0;6;;1;COLEGIO SANTA MARTA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
648;2025;2;80;0;;0;5;;1;COLEGIO SANTA MARTA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
648;2025;3;84;2;;0;8;;1;COLEGIO SANTA MARTA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
648;2025;4;76;-1;;0;7;;1;COLEGIO SANTA MARTA;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
649;2025;1;72;2;;0;-1;;0;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
649;2025;2;73;3;;0;-2;;0;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
649;2025;3;72;4;;1;-4;;-1;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
649;2025;4;69;6;;1;0;;0;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;Elqui;2;3;1;v12025;20260423;2m
656;2025;1;74;-6;;-1;0;;0;LICEO BICENTENARIO DE EXCELENCIA LICEO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;4;2;1;v12025;20260423;2m
656;2025;2;73;-8;;-1;-2;;0;LICEO BICENTENARIO DE EXCELENCIA LICEO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;4;2;1;v12025;20260423;2m
656;2025;3;77;-6;;-1;1;;0;LICEO BICENTENARIO DE EXCELENCIA LICEO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;4;2;1;v12025;20260423;2m
656;2025;4;73;-4;;-1;2;;0;LICEO BICENTENARIO DE EXCELENCIA LICEO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;4;2;1;v12025;20260423;2m
664;2025;1;81;-3;;0;8;;1;COLEGIO PARROQUIAL DE ANDACOLLO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;2;3;1;v12025;20260423;2m
664;2025;2;83;-4;;-1;8;;1;COLEGIO PARROQUIAL DE ANDACOLLO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;2;3;1;v12025;20260423;2m
664;2025;3;85;-3;;0;9;;1;COLEGIO PARROQUIAL DE ANDACOLLO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;2;3;1;v12025;20260423;2m
664;2025;4;78;-1;;0;9;;1;COLEGIO PARROQUIAL DE ANDACOLLO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;Elqui;2;3;1;v12025;20260423;2m
665;2025;1;74;3;;0;0;;0;LICEO CARLOS ROBERTO MONDACA CORTES;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;1;1;v12025;20260423;2m
665;2025;2;75;2;;0;0;;0;LICEO CARLOS ROBERTO MONDACA CORTES;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;1;1;v12025;20260423;2m
665;2025;3;78;3;;0;1;;0;LICEO CARLOS ROBERTO MONDACA CORTES;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;1;1;v12025;20260423;2m
665;2025;4;72;6;;1;0;;0;LICEO CARLOS ROBERTO MONDACA CORTES;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;1;1;v12025;20260423;2m
668;2025;1;73;;/;;0;;0;ESCUELA EDMUNDO VIDAL CARDENAS;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;3;1;v12025;20260423;2m
668;2025;2;74;;/;;-1;;0;ESCUELA EDMUNDO VIDAL CARDENAS;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;3;1;v12025;20260423;2m
668;2025;3;77;;/;;1;;0;ESCUELA EDMUNDO VIDAL CARDENAS;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;3;1;v12025;20260423;2m
668;2025;4;75;;/;;6;;1;ESCUELA EDMUNDO VIDAL CARDENAS;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;4;3;1;v12025;20260423;2m
690;2025;1;73;-2;;0;0;;0;LICEO BICENTENARIO DE EXCELENCIA COLEG;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;v12025;20260423;2m
690;2025;2;73;-3;;0;-2;;0;LICEO BICENTENARIO DE EXCELENCIA COLEG;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;v12025;20260423;2m
690;2025;3;75;-2;;0;-1;;0;LICEO BICENTENARIO DE EXCELENCIA COLEG;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;v12025;20260423;2m
690;2025;4;74;-2;;0;5;;1;LICEO BICENTENARIO DE EXCELENCIA COLEG;4;DE COQUIMBO;41;ELQUI;4106;VICUÑA;Elqui;2;3;1;v12025;20260423;2m
701;2025;1;74;2;;0;0;;0;LICEO ESTELA AVILA MOLINA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
701;2025;2;76;5;;1;1;;0;LICEO ESTELA AVILA MOLINA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
701;2025;3;77;4;;0;1;;0;LICEO ESTELA AVILA MOLINA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
701;2025;4;74;4;;0;3;;0;LICEO ESTELA AVILA MOLINA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
704;2025;1;71;-1;;0;-3;;0;LICEO ALEJANDRO ALVAREZ JOFRE;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
704;2025;2;74;-2;;0;-1;;0;LICEO ALEJANDRO ALVAREZ JOFRE;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
704;2025;3;75;-1;;0;-1;;0;LICEO ALEJANDRO ALVAREZ JOFRE;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
704;2025;4;72;0;;0;1;;0;LICEO ALEJANDRO ALVAREZ JOFRE;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;2;1;v12025;20260423;2m
705;2025;1;75;4;;0;1;;0;LICEO BICENTENARIO DE EXCELENCIA  POLI;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;1;1;v12025;20260423;2m
705;2025;2;73;1;;0;-2;;0;LICEO BICENTENARIO DE EXCELENCIA  POLI;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;1;1;v12025;20260423;2m
705;2025;3;78;5;;1;1;;0;LICEO BICENTENARIO DE EXCELENCIA  POLI;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;1;1;v12025;20260423;2m
705;2025;4;71;2;;0;-1;;0;LICEO BICENTENARIO DE EXCELENCIA  POLI;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;1;1;1;v12025;20260423;2m
763;2025;1;71;-6;;-1;-2;;0;COLEGIO SAN JUAN BAUTISTA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
763;2025;2;68;-11;;-1;-7;;-1;COLEGIO SAN JUAN BAUTISTA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
763;2025;3;71;-9;;-1;-5;;-1;COLEGIO SAN JUAN BAUTISTA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
763;2025;4;71;-4;;0;2;;0;COLEGIO SAN JUAN BAUTISTA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
766;2025;1;76;-1;;0;2;;0;COLEGIO SANTA MARIA EUFRASIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;2;1;v12025;20260423;2m
766;2025;2;76;-1;;0;1;;0;COLEGIO SANTA MARIA EUFRASIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;2;1;v12025;20260423;2m
766;2025;3;76;-5;;-1;0;;0;COLEGIO SANTA MARIA EUFRASIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;2;1;v12025;20260423;2m
766;2025;4;73;-3;;0;2;;0;COLEGIO SANTA MARIA EUFRASIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;2;1;v12025;20260423;2m
767;2025;1;68;2;;0;-5;;-1;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
767;2025;2;74;4;;1;-1;;0;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
767;2025;3;71;4;;0;-5;;-1;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
767;2025;4;70;2;;0;1;;0;COLEGIO PARTICULAR GABRIELA MISTRAL;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;3;1;v12025;20260423;2m
768;2025;1;77;0;;0;3;;0;COLEGIO LA PROVIDENCIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
768;2025;2;77;-1;;0;2;;0;COLEGIO LA PROVIDENCIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
768;2025;3;76;-2;;0;-1;;0;COLEGIO LA PROVIDENCIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
768;2025;4;76;-2;;0;4;;0;COLEGIO LA PROVIDENCIA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
769;2025;1;76;-1;;0;3;;0;COLEGIO SAN VIATOR;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;4;1;v12025;20260423;2m
769;2025;2;79;-2;;0;5;;1;COLEGIO SAN VIATOR;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;4;1;v12025;20260423;2m
769;2025;3;83;-1;;0;7;;1;COLEGIO SAN VIATOR;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;4;1;v12025;20260423;2m
769;2025;4;72;-2;;0;5;;1;COLEGIO SAN VIATOR;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;4;1;v12025;20260423;2m
770;2025;1;74;-4;;-1;-1;;0;COLEGIO AMALIA ERRAZURIZ;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;3;5;1;v12025;20260423;2m
770;2025;2;73;-2;;0;-5;;-1;COLEGIO AMALIA ERRAZURIZ;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;3;5;1;v12025;20260423;2m
770;2025;3;72;-7;;-1;-7;;-1;COLEGIO AMALIA ERRAZURIZ;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;3;5;1;v12025;20260423;2m
770;2025;4;71;-2;;0;3;;0;COLEGIO AMALIA ERRAZURIZ;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;3;5;1;v12025;20260423;2m
772;2025;1;75;4;;1;1;;0;LICEO AGRICOLA DE OVALLE TADEO PERRY B;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
772;2025;2;73;-1;;0;-2;;0;LICEO AGRICOLA DE OVALLE TADEO PERRY B;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
772;2025;3;77;1;;0;0;;0;LICEO AGRICOLA DE OVALLE TADEO PERRY B;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
772;2025;4;70;0;;0;-2;;0;LICEO AGRICOLA DE OVALLE TADEO PERRY B;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;Limari;2;1;1;v12025;20260423;2m
774;2025;1;69;-1;;0;-5;;-1;COLEGIO PICHASCA;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;Limari;1;1;2;v12025;20260423;2m
774;2025;2;71;8;;1;-4;;-1;COLEGIO PICHASCA;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;Limari;1;1;2;v12025;20260423;2m
774;2025;3;75;5;;1;-2;;0;COLEGIO PICHASCA;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;Limari;1;1;2;v12025;20260423;2m
774;2025;4;78;11;;1;6;;1;COLEGIO PICHASCA;4;DE COQUIMBO;43;LIMARÍ;4305;RÍO HURTADO;Limari;1;1;2;v12025;20260423;2m
799;2025;1;72;2;;0;-2;;0;COLEGIO REPUBLICA DE CHILE;4;DE COQUIMBO;43;LIMARÍ;4303;MONTE PATRIA;Limari;1;1;1;v12025;20260423;2m
